,name,age,points,salary
387,Victor Oladipo,0.40000000000000013,0.6540880503144655,0.4877042427382468
388,Vincent Poirier,0.3500000000000001,0.025157232704402517,0.059809697106100373
389,Vlatko Cancar,0.15000000000000013,0.0440251572327044,0.03417377384053147
390,Wayne Ellington,0.6500000000000001,0.3333333333333333,0.036561848510355696
391,Wenyen Gabriel,0.19999999999999996,0.006289308176100629,0.036561848510355696
392,Wesley Matthews,0.7,0.14150943396226415,0.08317743481163511
393,Will Barton,0.5,0.4088050314465409,0.31830474843283985
394,Willy Hernangomez,0.30000000000000004,0.1981132075471698,0.036561848510355696
395,Yogi Ferrell,0.3500000000000001,0.29874213836477986,0.0014199992075679035
396,Zach Collins,0.15000000000000013,0.22012578616352202,0.12469061043856554
397,Zach LaVine,0.30000000000000004,0.8867924528301887,0.45278508454696426
398,Zhaire Smith,0.050000000000000044,0.11635220125786164,0.02370312458024262
399,Zion Williamson,0.0,0.8081761006289307,0.23734505263737188
400,Zylan Cheatham,0.25,0.09433962264150944,0.03249104288673235
